PopCode,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
VIC,7,f,53,1,O,30,6,1972,3,O,17033,.,.,.,1
VIC,7,f,54,1,O,30,6,1972,3,O,16871,.,.,.,1
VIC,7,f,55,1,O,30,6,1972,3,O,17159,.,.,.,1
VIC,7,f,56,1,O,30,6,1972,3,O,17284,.,.,.,1
VIC,7,f,57,1,O,30,6,1972,3,O,17646,.,.,.,1
VIC,7,f,58,1,O,30,6,1972,3,O,17496,.,.,.,1
VIC,7,f,59,1,O,30,6,1972,3,O,16664,.,.,.,1
VIC,7,f,60,1,O,30,6,1972,3,O,16045,.,.,.,1
VIC,7,f,61,1,O,30,6,1972,3,O,16759,.,.,.,1
VIC,7,f,62,1,O,30,6,1972,3,O,14459,.,.,.,1
VIC,7,f,63,1,O,30,6,1972,3,O,14436,.,.,.,1
VIC,7,f,64,1,O,30,6,1972,3,O,14265,.,.,.,1
VIC,7,f,65,1,O,30,6,1972,3,O,13439,.,.,.,1
VIC,7,f,66,1,O,30,6,1972,3,O,13240,.,.,.,1
VIC,7,f,67,1,O,30,6,1972,3,O,11978,.,.,.,1
VIC,7,f,68,1,O,30,6,1972,3,O,11542,.,.,.,1
VIC,7,f,69,1,O,30,6,1972,3,O,11326,.,.,.,1
VIC,7,f,70,1,O,30,6,1972,3,O,10601,.,.,.,1
VIC,7,f,71,1,O,30,6,1972,3,O,11530,.,.,.,1
VIC,7,f,72,1,O,30,6,1972,3,O,10603,.,.,.,1
VIC,7,f,73,1,O,30,6,1972,3,O,8723,.,.,.,1
VIC,7,f,74,1,O,30,6,1972,3,O,8579,.,.,.,1
VIC,7,f,75,1,O,30,6,1972,3,O,8312,.,.,.,1
VIC,7,f,76,1,O,30,6,1972,3,O,8140,.,.,.,1
VIC,7,f,77,1,O,30,6,1972,3,O,7507,.,.,.,1
VIC,7,f,78,1,O,30,6,1972,3,O,6648,.,.,.,1
VIC,7,f,79,1,O,30,6,1972,3,O,6458,.,.,.,1
VIC,7,f,80,1,O,30,6,1972,3,O,5716,.,.,.,1
VIC,7,f,81,1,O,30,6,1972,3,O,5558,.,.,.,1
VIC,7,f,82,1,O,30,6,1972,3,O,4512,.,.,.,1
VIC,7,f,83,1,O,30,6,1972,3,O,3970,.,.,.,1
VIC,7,f,84,1,O,30,6,1972,3,O,3412,.,.,.,1
VIC,7,f,85,1,O,30,6,1972,3,O,2836,.,.,.,1
VIC,7,f,86,1,O,30,6,1972,3,O,2242,.,.,.,1
VIC,7,f,87,1,O,30,6,1972,3,O,1979,.,.,.,1
VIC,7,f,88,1,O,30,6,1972,3,O,1586,.,.,.,1
VIC,7,f,89,1,O,30,6,1972,3,O,1301,.,.,.,1
VIC,7,f,90,1,O,30,6,1972,3,O,985,.,.,.,1
VIC,7,f,91,1,O,30,6,1972,3,O,819,.,.,.,1
VIC,7,f,92,1,O,30,6,1972,3,O,572,.,.,.,1
VIC,7,f,93,1,O,30,6,1972,3,O,423,.,.,.,1
VIC,7,f,94,1,O,30,6,1972,3,O,285,.,.,.,1
VIC,7,f,95,1,O,30,6,1972,3,O,208,.,.,.,1
VIC,7,f,96,1,O,30,6,1972,3,O,153,.,.,.,1
VIC,7,f,97,1,O,30,6,1972,3,O,106,.,.,.,1
VIC,7,f,98,1,O,30,6,1972,3,O,57,.,.,.,1
VIC,7,f,99,1,O,30,6,1972,3,O,24,.,.,.,1
VIC,7,f,100,+,O,30,6,1972,3,O,52,.,.,.,1
VIC,7,f,0,1,O,30,6,1973,3,O,33274,.,.,.,1
VIC,7,f,1,1,O,30,6,1973,3,O,35785,.,.,.,1
VIC,7,f,2,1,O,30,6,1973,3,O,36474,.,.,.,1
VIC,7,f,3,1,O,30,6,1973,3,O,34606,.,.,.,1
VIC,7,f,4,1,O,30,6,1973,3,O,35434,.,.,.,1
VIC,7,f,5,1,O,30,6,1973,3,O,33682,.,.,.,1
VIC,7,f,6,1,O,30,6,1973,3,O,33214,.,.,.,1
VIC,7,f,7,1,O,30,6,1973,3,O,32468,.,.,.,1
VIC,7,f,8,1,O,30,6,1973,3,O,32968,.,.,.,1
VIC,7,f,9,1,O,30,6,1973,3,O,33567,.,.,.,1
VIC,7,f,10,1,O,30,6,1973,3,O,33981,.,.,.,1
VIC,7,f,11,1,O,30,6,1973,3,O,34158,.,.,.,1
VIC,7,f,12,1,O,30,6,1973,3,O,34489,.,.,.,1
VIC,7,f,13,1,O,30,6,1973,3,O,33182,.,.,.,1
VIC,7,f,14,1,O,30,6,1973,3,O,33521,.,.,.,1
VIC,7,f,15,1,O,30,6,1973,3,O,32527,.,.,.,1
VIC,7,f,16,1,O,30,6,1973,3,O,31979,.,.,.,1
VIC,7,f,17,1,O,30,6,1973,3,O,31551,.,.,.,1
VIC,7,f,18,1,O,30,6,1973,3,O,31532,.,.,.,1
VIC,7,f,19,1,O,30,6,1973,3,O,30798,.,.,.,1
VIC,7,f,20,1,O,30,6,1973,3,O,31458,.,.,.,1
VIC,7,f,21,1,O,30,6,1973,3,O,30384,.,.,.,1
VIC,7,f,22,1,O,30,6,1973,3,O,31055,.,.,.,1
VIC,7,f,23,1,O,30,6,1973,3,O,31014,.,.,.,1
VIC,7,f,24,1,O,30,6,1973,3,O,30014,.,.,.,1
VIC,7,f,25,1,O,30,6,1973,3,O,31917,.,.,.,1
VIC,7,f,26,1,O,30,6,1973,3,O,33555,.,.,.,1
VIC,7,f,27,1,O,30,6,1973,3,O,27927,.,.,.,1
VIC,7,f,28,1,O,30,6,1973,3,O,26211,.,.,.,1
VIC,7,f,29,1,O,30,6,1973,3,O,26083,.,.,.,1
VIC,7,f,30,1,O,30,6,1973,3,O,24016,.,.,.,1
VIC,7,f,31,1,O,30,6,1973,3,O,24048,.,.,.,1
VIC,7,f,32,1,O,30,6,1973,3,O,23156,.,.,.,1
VIC,7,f,33,1,O,30,6,1973,3,O,22303,.,.,.,1
VIC,7,f,34,1,O,30,6,1973,3,O,22104,.,.,.,1
VIC,7,f,35,1,O,30,6,1973,3,O,22168,.,.,.,1
VIC,7,f,36,1,O,30,6,1973,3,O,21265,.,.,.,1
VIC,7,f,37,1,O,30,6,1973,3,O,21836,.,.,.,1
VIC,7,f,38,1,O,30,6,1973,3,O,19926,.,.,.,1
VIC,7,f,39,1,O,30,6,1973,3,O,19825,.,.,.,1
VIC,7,f,40,1,O,30,6,1973,3,O,19935,.,.,.,1
VIC,7,f,41,1,O,30,6,1973,3,O,19816,.,.,.,1
VIC,7,f,42,1,O,30,6,1973,3,O,22041,.,.,.,1
VIC,7,f,43,1,O,30,6,1973,3,O,20803,.,.,.,1
VIC,7,f,44,1,O,30,6,1973,3,O,21641,.,.,.,1
VIC,7,f,45,1,O,30,6,1973,3,O,21797,.,.,.,1
VIC,7,f,46,1,O,30,6,1973,3,O,21397,.,.,.,1
VIC,7,f,47,1,O,30,6,1973,3,O,22685,.,.,.,1
VIC,7,f,48,1,O,30,6,1973,3,O,21661,.,.,.,1
VIC,7,f,49,1,O,30,6,1973,3,O,21415,.,.,.,1
VIC,7,f,50,1,O,30,6,1973,3,O,21352,.,.,.,1
VIC,7,f,51,1,O,30,6,1973,3,O,20924,.,.,.,1
VIC,7,f,52,1,O,30,6,1973,3,O,21341,.,.,.,1
VIC,7,f,53,1,O,30,6,1973,3,O,18966,.,.,.,1
VIC,7,f,54,1,O,30,6,1973,3,O,16817,.,.,.,1
VIC,7,f,55,1,O,30,6,1973,3,O,16776,.,.,.,1
VIC,7,f,56,1,O,30,6,1973,3,O,17051,.,.,.,1
VIC,7,f,57,1,O,30,6,1973,3,O,17306,.,.,.,1
VIC,7,f,58,1,O,30,6,1973,3,O,17340,.,.,.,1
VIC,7,f,59,1,O,30,6,1973,3,O,17442,.,.,.,1
VIC,7,f,60,1,O,30,6,1973,3,O,16537,.,.,.,1
VIC,7,f,61,1,O,30,6,1973,3,O,15985,.,.,.,1
VIC,7,f,62,1,O,30,6,1973,3,O,16462,.,.,.,1
VIC,7,f,63,1,O,30,6,1973,3,O,14373,.,.,.,1
VIC,7,f,64,1,O,30,6,1973,3,O,14159,.,.,.,1
VIC,7,f,65,1,O,30,6,1973,3,O,14082,.,.,.,1
VIC,7,f,66,1,O,30,6,1973,3,O,13234,.,.,.,1
VIC,7,f,67,1,O,30,6,1973,3,O,13087,.,.,.,1
VIC,7,f,68,1,O,30,6,1973,3,O,11749,.,.,.,1
VIC,7,f,69,1,O,30,6,1973,3,O,11375,.,.,.,1
VIC,7,f,70,1,O,30,6,1973,3,O,11011,.,.,.,1
VIC,7,f,71,1,O,30,6,1973,3,O,10371,.,.,.,1
VIC,7,f,72,1,O,30,6,1973,3,O,11168,.,.,.,1
VIC,7,f,73,1,O,30,6,1973,3,O,10375,.,.,.,1
VIC,7,f,74,1,O,30,6,1973,3,O,8378,.,.,.,1
VIC,7,f,75,1,O,30,6,1973,3,O,8226,.,.,.,1
VIC,7,f,76,1,O,30,6,1973,3,O,7897,.,.,.,1
VIC,7,f,77,1,O,30,6,1973,3,O,7749,.,.,.,1
VIC,7,f,78,1,O,30,6,1973,3,O,6994,.,.,.,1
VIC,7,f,79,1,O,30,6,1973,3,O,6258,.,.,.,1
VIC,7,f,80,1,O,30,6,1973,3,O,5986,.,.,.,1
VIC,7,f,81,1,O,30,6,1973,3,O,5311,.,.,.,1
VIC,7,f,82,1,O,30,6,1973,3,O,5079,.,.,.,1
VIC,7,f,83,1,O,30,6,1973,3,O,4149,.,.,.,1
VIC,7,f,84,1,O,30,6,1973,3,O,3507,.,.,.,1
VIC,7,f,85,1,O,30,6,1973,3,O,2979,.,.,.,1
VIC,7,f,86,1,O,30,6,1973,3,O,2436,.,.,.,1
VIC,7,f,87,1,O,30,6,1973,3,O,1923,.,.,.,1
VIC,7,f,88,1,O,30,6,1973,3,O,1653,.,.,.,1
VIC,7,f,89,1,O,30,6,1973,3,O,1287,.,.,.,1
VIC,7,f,90,1,O,30,6,1973,3,O,1056,.,.,.,1
VIC,7,f,91,1,O,30,6,1973,3,O,796,.,.,.,1
VIC,7,f,92,1,O,30,6,1973,3,O,643,.,.,.,1
VIC,7,f,93,1,O,30,6,1973,3,O,445,.,.,.,1
VIC,7,f,94,1,O,30,6,1973,3,O,295,.,.,.,1
VIC,7,f,95,1,O,30,6,1973,3,O,204,.,.,.,1
VIC,7,f,96,1,O,30,6,1973,3,O,153,.,.,.,1
VIC,7,f,97,1,O,30,6,1973,3,O,112,.,.,.,1
VIC,7,f,98,1,O,30,6,1973,3,O,76,.,.,.,1
VIC,7,f,99,1,O,30,6,1973,3,O,39,.,.,.,1
VIC,7,f,100,+,O,30,6,1973,3,O,37,.,.,.,1
VIC,7,f,0,1,O,30,6,1974,3,O,31985,.,.,.,1
VIC,7,f,1,1,O,30,6,1974,3,O,33420,.,.,.,1
VIC,7,f,2,1,O,30,6,1974,3,O,35947,.,.,.,1
VIC,7,f,3,1,O,30,6,1974,3,O,36846,.,.,.,1
VIC,7,f,4,1,O,30,6,1974,3,O,34785,.,.,.,1
VIC,7,f,5,1,O,30,6,1974,3,O,35490,.,.,.,1
