PopCode,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
TAS,6,f,23,1,O,30,6,1972,3,O,3131,.,.,.,1
TAS,6,f,24,1,O,30,6,1972,3,O,3181,.,.,.,1
TAS,6,f,25,1,O,30,6,1972,3,O,3403,.,.,.,1
TAS,6,f,26,1,O,30,6,1972,3,O,2759,.,.,.,1
TAS,6,f,27,1,O,30,6,1972,3,O,2729,.,.,.,1
TAS,6,f,28,1,O,30,6,1972,3,O,2597,.,.,.,1
TAS,6,f,29,1,O,30,6,1972,3,O,2406,.,.,.,1
TAS,6,f,30,1,O,30,6,1972,3,O,2465,.,.,.,1
TAS,6,f,31,1,O,30,6,1972,3,O,2447,.,.,.,1
TAS,6,f,32,1,O,30,6,1972,3,O,2307,.,.,.,1
TAS,6,f,33,1,O,30,6,1972,3,O,2262,.,.,.,1
TAS,6,f,34,1,O,30,6,1972,3,O,2301,.,.,.,1
TAS,6,f,35,1,O,30,6,1972,3,O,2244,.,.,.,1
TAS,6,f,36,1,O,30,6,1972,3,O,2222,.,.,.,1
TAS,6,f,37,1,O,30,6,1972,3,O,2038,.,.,.,1
TAS,6,f,38,1,O,30,6,1972,3,O,2096,.,.,.,1
TAS,6,f,39,1,O,30,6,1972,3,O,2092,.,.,.,1
TAS,6,f,40,1,O,30,6,1972,3,O,2104,.,.,.,1
TAS,6,f,41,1,O,30,6,1972,3,O,2307,.,.,.,1
TAS,6,f,42,1,O,30,6,1972,3,O,2159,.,.,.,1
TAS,6,f,43,1,O,30,6,1972,3,O,2147,.,.,.,1
TAS,6,f,44,1,O,30,6,1972,3,O,2249,.,.,.,1
TAS,6,f,45,1,O,30,6,1972,3,O,2138,.,.,.,1
TAS,6,f,46,1,O,30,6,1972,3,O,2333,.,.,.,1
TAS,6,f,47,1,O,30,6,1972,3,O,2261,.,.,.,1
TAS,6,f,48,1,O,30,6,1972,3,O,2254,.,.,.,1
TAS,6,f,49,1,O,30,6,1972,3,O,2271,.,.,.,1
TAS,6,f,50,1,O,30,6,1972,3,O,2331,.,.,.,1
TAS,6,f,51,1,O,30,6,1972,3,O,2280,.,.,.,1
TAS,6,f,52,1,O,30,6,1972,3,O,2039,.,.,.,1
TAS,6,f,53,1,O,30,6,1972,3,O,1892,.,.,.,1
TAS,6,f,54,1,O,30,6,1972,3,O,1863,.,.,.,1
TAS,6,f,55,1,O,30,6,1972,3,O,1991,.,.,.,1
TAS,6,f,56,1,O,30,6,1972,3,O,1908,.,.,.,1
TAS,6,f,57,1,O,30,6,1972,3,O,1942,.,.,.,1
TAS,6,f,58,1,O,30,6,1972,3,O,1889,.,.,.,1
TAS,6,f,59,1,O,30,6,1972,3,O,1843,.,.,.,1
TAS,6,f,60,1,O,30,6,1972,3,O,1726,.,.,.,1
TAS,6,f,61,1,O,30,6,1972,3,O,1764,.,.,.,1
TAS,6,f,62,1,O,30,6,1972,3,O,1580,.,.,.,1
TAS,6,f,63,1,O,30,6,1972,3,O,1535,.,.,.,1
TAS,6,f,64,1,O,30,6,1972,3,O,1487,.,.,.,1
TAS,6,f,65,1,O,30,6,1972,3,O,1410,.,.,.,1
TAS,6,f,66,1,O,30,6,1972,3,O,1366,.,.,.,1
TAS,6,f,67,1,O,30,6,1972,3,O,1148,.,.,.,1
TAS,6,f,68,1,O,30,6,1972,3,O,1206,.,.,.,1
TAS,6,f,69,1,O,30,6,1972,3,O,1151,.,.,.,1
TAS,6,f,70,1,O,30,6,1972,3,O,1042,.,.,.,1
TAS,6,f,71,1,O,30,6,1972,3,O,1164,.,.,.,1
TAS,6,f,72,1,O,30,6,1972,3,O,1007,.,.,.,1
TAS,6,f,73,1,O,30,6,1972,3,O,852,.,.,.,1
TAS,6,f,74,1,O,30,6,1972,3,O,851,.,.,.,1
TAS,6,f,75,1,O,30,6,1972,3,O,880,.,.,.,1
TAS,6,f,76,1,O,30,6,1972,3,O,790,.,.,.,1
TAS,6,f,77,1,O,30,6,1972,3,O,747,.,.,.,1
TAS,6,f,78,1,O,30,6,1972,3,O,677,.,.,.,1
TAS,6,f,79,1,O,30,6,1972,3,O,675,.,.,.,1
TAS,6,f,80,1,O,30,6,1972,3,O,546,.,.,.,1
TAS,6,f,81,1,O,30,6,1972,3,O,552,.,.,.,1
TAS,6,f,82,1,O,30,6,1972,3,O,451,.,.,.,1
TAS,6,f,83,1,O,30,6,1972,3,O,428,.,.,.,1
TAS,6,f,84,1,O,30,6,1972,3,O,347,.,.,.,1
TAS,6,f,85,1,O,30,6,1972,3,O,278,.,.,.,1
TAS,6,f,86,1,O,30,6,1972,3,O,246,.,.,.,1
TAS,6,f,87,1,O,30,6,1972,3,O,206,.,.,.,1
TAS,6,f,88,1,O,30,6,1972,3,O,124,.,.,.,1
TAS,6,f,89,1,O,30,6,1972,3,O,139,.,.,.,1
TAS,6,f,90,1,O,30,6,1972,3,O,107,.,.,.,1
TAS,6,f,91,1,O,30,6,1972,3,O,69,.,.,.,1
TAS,6,f,92,1,O,30,6,1972,3,O,51,.,.,.,1
TAS,6,f,93,1,O,30,6,1972,3,O,47,.,.,.,1
TAS,6,f,94,1,O,30,6,1972,3,O,40,.,.,.,1
TAS,6,f,95,1,O,30,6,1972,3,O,20,.,.,.,1
TAS,6,f,96,1,O,30,6,1972,3,O,18,.,.,.,1
TAS,6,f,97,1,O,30,6,1972,3,O,7,.,.,.,1
TAS,6,f,98,1,O,30,6,1972,3,O,6,.,.,.,1
TAS,6,f,99,1,O,30,6,1972,3,O,5,.,.,.,1
TAS,6,f,100,+,O,30,6,1972,3,O,,.,.,.,1
TAS,6,f,0,1,O,30,6,1973,3,O,3822,.,.,.,1
TAS,6,f,1,1,O,30,6,1973,3,O,3941,.,.,.,1
TAS,6,f,2,1,O,30,6,1973,3,O,4028,.,.,.,1
TAS,6,f,3,1,O,30,6,1973,3,O,3822,.,.,.,1
TAS,6,f,4,1,O,30,6,1973,3,O,4025,.,.,.,1
TAS,6,f,5,1,O,30,6,1973,3,O,3763,.,.,.,1
TAS,6,f,6,1,O,30,6,1973,3,O,3639,.,.,.,1
TAS,6,f,7,1,O,30,6,1973,3,O,3671,.,.,.,1
TAS,6,f,8,1,O,30,6,1973,3,O,3808,.,.,.,1
TAS,6,f,9,1,O,30,6,1973,3,O,4067,.,.,.,1
TAS,6,f,10,1,O,30,6,1973,3,O,4058,.,.,.,1
TAS,6,f,11,1,O,30,6,1973,3,O,4231,.,.,.,1
TAS,6,f,12,1,O,30,6,1973,3,O,4369,.,.,.,1
TAS,6,f,13,1,O,30,6,1973,3,O,4148,.,.,.,1
TAS,6,f,14,1,O,30,6,1973,3,O,4150,.,.,.,1
TAS,6,f,15,1,O,30,6,1973,3,O,3870,.,.,.,1
TAS,6,f,16,1,O,30,6,1973,3,O,3800,.,.,.,1
TAS,6,f,17,1,O,30,6,1973,3,O,3783,.,.,.,1
TAS,6,f,18,1,O,30,6,1973,3,O,3651,.,.,.,1
TAS,6,f,19,1,O,30,6,1973,3,O,3446,.,.,.,1
TAS,6,f,20,1,O,30,6,1973,3,O,3398,.,.,.,1
TAS,6,f,21,1,O,30,6,1973,3,O,3116,.,.,.,1
TAS,6,f,22,1,O,30,6,1973,3,O,3150,.,.,.,1
TAS,6,f,23,1,O,30,6,1973,3,O,3171,.,.,.,1
TAS,6,f,24,1,O,30,6,1973,3,O,3115,.,.,.,1
TAS,6,f,25,1,O,30,6,1973,3,O,3194,.,.,.,1
TAS,6,f,26,1,O,30,6,1973,3,O,3397,.,.,.,1
TAS,6,f,27,1,O,30,6,1973,3,O,2742,.,.,.,1
TAS,6,f,28,1,O,30,6,1973,3,O,2681,.,.,.,1
TAS,6,f,29,1,O,30,6,1973,3,O,2618,.,.,.,1
TAS,6,f,30,1,O,30,6,1973,3,O,2397,.,.,.,1
TAS,6,f,31,1,O,30,6,1973,3,O,2442,.,.,.,1
TAS,6,f,32,1,O,30,6,1973,3,O,2444,.,.,.,1
TAS,6,f,33,1,O,30,6,1973,3,O,2321,.,.,.,1
TAS,6,f,34,1,O,30,6,1973,3,O,2251,.,.,.,1
TAS,6,f,35,1,O,30,6,1973,3,O,2305,.,.,.,1
TAS,6,f,36,1,O,30,6,1973,3,O,2248,.,.,.,1
TAS,6,f,37,1,O,30,6,1973,3,O,2192,.,.,.,1
TAS,6,f,38,1,O,30,6,1973,3,O,2019,.,.,.,1
TAS,6,f,39,1,O,30,6,1973,3,O,2105,.,.,.,1
TAS,6,f,40,1,O,30,6,1973,3,O,2060,.,.,.,1
TAS,6,f,41,1,O,30,6,1973,3,O,2083,.,.,.,1
TAS,6,f,42,1,O,30,6,1973,3,O,2275,.,.,.,1
TAS,6,f,43,1,O,30,6,1973,3,O,2167,.,.,.,1
TAS,6,f,44,1,O,30,6,1973,3,O,2096,.,.,.,1
TAS,6,f,45,1,O,30,6,1973,3,O,2231,.,.,.,1
TAS,6,f,46,1,O,30,6,1973,3,O,2126,.,.,.,1
TAS,6,f,47,1,O,30,6,1973,3,O,2342,.,.,.,1
TAS,6,f,48,1,O,30,6,1973,3,O,2205,.,.,.,1
TAS,6,f,49,1,O,30,6,1973,3,O,2252,.,.,.,1
TAS,6,f,50,1,O,30,6,1973,3,O,2248,.,.,.,1
TAS,6,f,51,1,O,30,6,1973,3,O,2340,.,.,.,1
TAS,6,f,52,1,O,30,6,1973,3,O,2241,.,.,.,1
TAS,6,f,53,1,O,30,6,1973,3,O,2044,.,.,.,1
TAS,6,f,54,1,O,30,6,1973,3,O,1873,.,.,.,1
TAS,6,f,55,1,O,30,6,1973,3,O,1866,.,.,.,1
TAS,6,f,56,1,O,30,6,1973,3,O,1971,.,.,.,1
TAS,6,f,57,1,O,30,6,1973,3,O,1900,.,.,.,1
TAS,6,f,58,1,O,30,6,1973,3,O,1895,.,.,.,1
TAS,6,f,59,1,O,30,6,1973,3,O,1891,.,.,.,1
TAS,6,f,60,1,O,30,6,1973,3,O,1820,.,.,.,1
TAS,6,f,61,1,O,30,6,1973,3,O,1713,.,.,.,1
TAS,6,f,62,1,O,30,6,1973,3,O,1715,.,.,.,1
TAS,6,f,63,1,O,30,6,1973,3,O,1559,.,.,.,1
TAS,6,f,64,1,O,30,6,1973,3,O,1504,.,.,.,1
TAS,6,f,65,1,O,30,6,1973,3,O,1461,.,.,.,1
TAS,6,f,66,1,O,30,6,1973,3,O,1374,.,.,.,1
TAS,6,f,67,1,O,30,6,1973,3,O,1352,.,.,.,1
TAS,6,f,68,1,O,30,6,1973,3,O,1132,.,.,.,1
TAS,6,f,69,1,O,30,6,1973,3,O,1191,.,.,.,1
TAS,6,f,70,1,O,30,6,1973,3,O,1117,.,.,.,1
TAS,6,f,71,1,O,30,6,1973,3,O,1009,.,.,.,1
TAS,6,f,72,1,O,30,6,1973,3,O,1134,.,.,.,1
TAS,6,f,73,1,O,30,6,1973,3,O,975,.,.,.,1
TAS,6,f,74,1,O,30,6,1973,3,O,816,.,.,.,1
TAS,6,f,75,1,O,30,6,1973,3,O,820,.,.,.,1
TAS,6,f,76,1,O,30,6,1973,3,O,825,.,.,.,1
TAS,6,f,77,1,O,30,6,1973,3,O,752,.,.,.,1
TAS,6,f,78,1,O,30,6,1973,3,O,693,.,.,.,1
TAS,6,f,79,1,O,30,6,1973,3,O,632,.,.,.,1
TAS,6,f,80,1,O,30,6,1973,3,O,632,.,.,.,1
TAS,6,f,81,1,O,30,6,1973,3,O,505,.,.,.,1
TAS,6,f,82,1,O,30,6,1973,3,O,506,.,.,.,1
TAS,6,f,83,1,O,30,6,1973,3,O,413,.,.,.,1
TAS,6,f,84,1,O,30,6,1973,3,O,376,.,.,.,1
TAS,6,f,85,1,O,30,6,1973,3,O,303,.,.,.,1
TAS,6,f,86,1,O,30,6,1973,3,O,239,.,.,.,1
TAS,6,f,87,1,O,30,6,1973,3,O,209,.,.,.,1
TAS,6,f,88,1,O,30,6,1973,3,O,172,.,.,.,1
TAS,6,f,89,1,O,30,6,1973,3,O,105,.,.,.,1
TAS,6,f,90,1,O,30,6,1973,3,O,112,.,.,.,1
TAS,6,f,91,1,O,30,6,1973,3,O,85,.,.,.,1
TAS,6,f,92,1,O,30,6,1973,3,O,57,.,.,.,1
TAS,6,f,93,1,O,30,6,1973,3,O,42,.,.,.,1
TAS,6,f,94,1,O,30,6,1973,3,O,36,.,.,.,1
TAS,6,f,95,1,O,30,6,1973,3,O,28,.,.,.,1
TAS,6,f,96,1,O,30,6,1973,3,O,18,.,.,.,1
TAS,6,f,97,1,O,30,6,1973,3,O,15,.,.,.,1
TAS,6,f,98,1,O,30,6,1973,3,O,5,.,.,.,1
