QLD, Exposure to risk (period 5x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2014    100-104            1960.32          374.17         2334.49
2010-2014    105-109              75.11            3.67           78.77
2010-2014    110+                  0.00            0.00            0.00
2015-2016        0             60922.97        63628.68       124551.65
2015-2016      1-4            248677.43       261087.26       509764.69
2015-2016      5-9            320630.87       337671.64       658302.51
2015-2016     10-14           298135.56       314283.48       612419.04
2015-2016     15-19           300650.69       312932.63       613583.31
2015-2016     20-24           337082.92       344387.84       681470.76
2015-2016     25-29           348912.48       346760.85       695673.33
2015-2016     30-34           344883.35       336713.74       681597.09
2015-2016     35-39           317396.90       308188.56       625585.46
2015-2016     40-44           336759.13       327021.80       663780.93
2015-2016     45-49           333443.82       317974.26       651418.08
2015-2016     50-54           319686.25       307122.76       626809.01
2015-2016     55-59           299730.13       289105.98       588836.11
2015-2016     60-64           264445.74       255386.80       519832.54
2015-2016     65-69           240178.07       238687.74       478865.81
2015-2016     70-74           180373.95       177706.69       358080.64
2015-2016     75-79           128552.91       120319.33       248872.24
2015-2016     80-84            90694.31        74629.90       165324.20
2015-2016     85-89            64694.86        43184.47       107879.33
2015-2016     90-94            31936.36        16151.89        48088.25
2015-2016     95-99             8054.37         2800.90        10855.27
2015-2016    100-104             990.52          223.44         1213.96
2015-2016    105-109              36.18            2.80           38.99
2015-2016    110+                  0.00            0.00            0.00
