VIC, Exposure to risk (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1980-1984      101               132.46           21.27          153.73
1980-1984      102                73.26            9.68           82.94
1980-1984      103                38.98            3.34           42.31
1980-1984      104                19.32            0.42           19.74
1980-1984      105                 8.37            0.00            8.37
1980-1984      106                 2.41            0.00            2.41
1980-1984      107                 0.22            0.00            0.22
1980-1984      108                 0.00            0.00            0.00
1980-1984      109                 0.00            0.00            0.00
1980-1984      110+                0.00            0.00            0.00
1985-1989        0            150450.83       157891.97       308342.80
1985-1989        1            149755.28       156574.92       306330.19
1985-1989        2            149282.71       156174.86       305457.57
1985-1989        3            149198.56       156109.09       305307.65
1985-1989        4            149444.65       156088.58       305533.23
1985-1989        5            148643.71       155592.36       304236.07
1985-1989        6            147907.83       155186.94       303094.77
1985-1989        7            147558.22       154817.81       302376.03
1985-1989        8            147510.72       154873.39       302384.11
1985-1989        9            147635.15       155766.73       303401.88
1985-1989       10            149159.54       157651.11       306810.65
1985-1989       11            152242.07       161025.66       313267.73
1985-1989       12            156661.54       165320.16       321981.70
1985-1989       13            162593.55       171114.63       333708.18
1985-1989       14            169885.55       177867.68       347753.23
1985-1989       15            175679.68       183292.14       358971.81
1985-1989       16            179156.77       186682.74       365839.51
1985-1989       17            181070.95       188852.15       369923.09
1985-1989       18            180483.97       188202.10       368686.07
1985-1989       19            177417.08       184319.65       361736.73
1985-1989       20            174459.75       180224.43       354684.18
1985-1989       21            173136.05       177417.11       350553.17
1985-1989       22            172850.71       176171.42       349022.13
1985-1989       23            173726.49       176462.33       350188.82
1985-1989       24            175534.71       177863.46       353398.17
1985-1989       25            177167.14       178964.44       356131.58
1985-1989       26            178281.11       179903.14       358184.26
1985-1989       27            178431.66       179895.88       358327.54
1985-1989       28            177726.26       178647.36       356373.61
1985-1989       29            176389.80       177199.01       353588.80
1985-1989       30            173971.94       174698.74       348670.67
1985-1989       31            171411.87       171111.60       342523.47
1985-1989       32            169894.22       168590.94       338485.15
1985-1989       33            168540.86       166972.52       335513.39
1985-1989       34            166698.05       165004.75       331702.79
1985-1989       35            165143.92       163751.13       328895.05
1985-1989       36            164104.88       162904.50       327009.38
1985-1989       37            162755.53       161969.98       324725.51
1985-1989       38            162924.39       163278.12       326202.51
1985-1989       39            161051.35       163009.07       324060.42
1985-1989       40            155189.32       158687.91       313877.22
1985-1989       41            149042.33       152940.66       301982.99
1985-1989       42            142171.15       146139.21       288310.36
1985-1989       43            133216.78       137485.37       270702.15
1985-1989       44            125580.69       130264.70       255845.39
1985-1989       45            119867.85       125155.15       245023.00
1985-1989       46            114859.41       120376.32       235235.73
1985-1989       47            111025.01       116423.08       227448.09
1985-1989       48            108333.05       113522.22       221855.26
1985-1989       49            105955.08       110606.86       216561.94
