NT,  Exposures (Lexis triangle)	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1972   36      1935      292.19      412.93      705.12
 1972   37      1935      297.65      419.03      716.68
 1972   37      1934      240.32      351.53      591.85
 1972   38      1934      236.88      341.16      578.05
 1972   38      1933      205.72      320.83      526.55
 1972   39      1933      212.81      318.26      531.07
 1972   39      1932      209.15      315.26      524.40
 1972   40      1932      207.18      310.59      517.77
 1972   40      1931      191.84      287.43      479.27
 1972   41      1931      192.50      285.24      477.74
 1972   41      1930      234.00      361.24      595.24
 1972   42      1930      239.38      353.95      593.33
 1972   42      1929      187.71      304.12      491.83
 1972   43      1929      191.50      295.58      487.08
 1972   43      1928      173.50      285.91      459.41
 1972   44      1928      172.86      269.77      442.63
 1972   44      1927      190.70      272.27      462.96
 1972   45      1927      191.17      262.61      453.78
 1972   45      1926      177.34      265.78      443.12
 1972   46      1926      176.85      263.10      439.95
 1972   46      1925      185.18      273.93      459.12
 1972   47      1925      193.67      282.66      476.33
 1972   47      1924      177.34      260.99      438.33
 1972   48      1924      168.24      247.57      415.81
 1972   48      1923      120.24      217.41      337.65
 1972   49      1923      127.17      217.75      344.92
 1972   49      1922      145.33      209.25      354.59
 1972   50      1922      144.00      206.25      350.25
 1972   50      1921      132.50      202.25      334.75
 1972   51      1921      132.68      200.45      333.13
 1972   51      1920      160.85      240.61      401.46
 1972   52      1920      156.42      234.63      391.05
 1972   52      1919      142.42      209.80      352.22
 1972   53      1919      134.35      202.90      337.25
 1972   53      1918       96.68      141.57      238.25
 1972   54      1918       95.40      139.96      235.36
 1972   54      1917      101.23      134.13      235.36
 1972   55      1917      100.50      135.25      235.75
 1972   55      1916       89.00      120.25      209.25
 1972   56      1916       89.59      120.09      209.68
 1972   56      1915      100.92      131.43      232.34
 1972   57      1915      112.76      138.85      251.61
 1972   57      1914       94.26      130.68      224.94
 1972   58      1914       90.76      124.67      215.43
 1972   58      1913       63.76      108.34      172.10
 1972   59      1913       68.61      107.26      175.87
 1972   59      1912       61.44       97.26      158.71
 1972   60      1912       64.78       95.19      159.97
 1972   60      1911       66.61       94.85      161.47
 1972   61      1911       70.58       90.58      161.16
 1972   61      1910       78.42       90.91      169.33
 1972   62      1910       83.83       90.58      174.41
 1972   62      1909       66.16       83.42      149.58
 1972   63      1909       65.67       80.75      146.41
 1972   63      1908       43.83       52.75       96.58
 1972   64      1908       43.75       51.83       95.58
 1972   64      1907       40.25       58.66       98.91
 1972   65      1907       39.33       57.83       97.16
 1972   65      1906       37.16       47.66       84.82
 1972   66      1906       34.83       46.67       81.49
 1972   66      1905       51.16       65.83      116.99
 1972   67      1905       52.91       67.25      120.16
 1972   67      1904       41.58       54.75       96.32
 1972   68      1904       39.24       51.08       90.33
 1972   68      1903       24.75       44.42       69.16
 1972   69      1903       23.75       43.08       66.83
 1972   69      1902       18.25       31.92       50.16
 1972   70      1902       16.33       28.07       44.40
